,Open,High,Close
1309,742.0,742.4264,739.99
1310,742.83,745.0,741.48
1311,732.27,738.35,738.118
1312,735.54,736.2999,733.3
1313,735.45,739.38,734.75
1314,729.34,741.47,737.97
1315,724.93,731.93,723.67
1316,719.42,727.0,723.25
1317,700.0,710.57,707.38
1318,701.69,706.91,700.01
1319,707.14,708.84,706.29
1320,708.07,712.88,708.87
1321,714.51,715.18,709.5
1322,713.97,718.819,715.63
1323,723.26,724.65,722.36
1324,720.71,723.0,720.11
1325,716.6,729.1,721.07
1326,705.5,738.28,720.78
1327,699.17,707.82,701.9632
1328,715.92,716.475,702.7
1329,699.23,703.51,697.56
1330,690.0,701.92,696.88
1331,685.39,691.65,685.42
1332,695.0,696.88,684.21
1333,687.59,695.61,691.13
1334,692.15,694.5,687.82
1335,695.0,695.51,691.03
1336,702.24,705.89,695.25
1337,691.31,699.22,698.37
1338,687.78,693.9,691.89
1339,668.01,684.91,683.67
1340,660.17,675.0,670.71
1341,666.44,667.0,661.15
1342,669.97,670.0,667.97
1343,668.99,669.8,665.87
1344,669.51,678.0,669.97
1345,655.7,668.92,668.21
1346,645.99,653.015,647.18
1347,650.0,660.0,647.26
1348,660.66,662.18,652.55
1349,663.0,667.6,659.0532
1350,663.75,669.8,665.9
1351,654.65,668.34,663.03
1352,670.2,671.49,652.29
1353,675.0,678.232,667.12
1354,685.48,686.5,681.72
1355,684.5,686.86,682.96
1356,694.79,695.55,687.918
1357,679.5,690.9,687.59
1358,679.86,681.0,680.2976
1359,676.5,683.03,675.15
1360,680.0,682.0,677.76
1361,686.8,687.0,677.3022
1362,672.01,687.33,680.35
1363,681.45,684.63,678.67
1364,705.58,706.7,681.79
1365,755.54,759.425,695.0
1366,743.95,756.34,755.49
1367,740.13,746.99,744.7
1368,741.94,743.83,740.98
1369,751.85,754.87,744.75
1370,752.9,758.5,751.48
1371,741.86,747.528,744.56
1372,759.67,761.319,744.09
1373,761.0,763.58,757.84
1374,770.71,774.38,767.65
1375,762.75,769.89,768.05
1376,755.72,763.92,762.5
1377,765.2,765.99,756.99
1378,759.05,765.0,761.78
1379,754.15,759.3,754.5
1380,759.95,762.84,756.5
1381,749.85,761.24,753.46
1382,753.05,764.89,749.16
1383,731.0,750.04,749.38
1384,732.21,734.92,733.99
1385,724.47,731.38,728.1166
1386,717.5,728.56,727.5
1387,707.78,718.66,718.28
1388,708.11,712.88,709.98
1389,709.6,713.0,709.68
1390,693.09,709.0,706.04
1391,689.41,694.909,690.88
1392,697.96,700.65,692.19
1393,709.76,712.81,700.77
1394,700.0,712.25,706.15
1395,685.96,699.89,699.4
1396,680.0,686.5,680.72
1397,684.55,685.0,681.04
1398,684.0,688.58,685.09
1399,684.24,687.39,681.68
1400,677.37,688.99,688.01
1401,665.0,677.62,677.25
1402,662.99,672.0,669.22
1403,675.6,680.45,678.63
1404,674.27,680.48,676.8
1405,667.38,680.6,677.18
1406,673.11,678.0,669.51
1407,675.5,678.87,675.54
1408,674.12,677.25,677.14
1409,667.51,674.64,672.87
1410,670.28,674.25,667.54
1411,659.25,672.85,668.66
1412,647.42,660.15,660.01
1413,638.59,642.24,642.0
1414,644.51,646.37,642.35
1415,639.05,645.87,642.23
1416,641.79,644.26,640.54
1417,639.61,649.38,642.82
1418,640.0,643.72,641.33
1419,625.51,638.03,628.75
1420,637.3,639.5084,632.68
1421,628.26,636.5,632.97
1422,636.05,642.6,632.3
1423,618.89,635.0,634.96
1424,615.0,616.87,613.36
1425,608.32,613.38,607.99
1426,615.0,617.93,607.57
1427,600.48,618.35,615.51
1428,608.76,612.94,610.82
1429,586.14,598.48,593.06
1430,576.98,583.69,580.76
1431,578.43,580.67,576.73
1432,576.37,579.19,574.92
1433,572.15,579.1482,576.52
1434,567.12,571.93,570.48
1435,576.3,577.85,571.19
1436,590.19,592.43,581.7
1437,584.95,588.6,586.01
1438,592.45,593.52,585.98
1439,588.76,600.06,595.92
1440,580.01,588.41,587.83
1441,581.82,582.9998,580.47
1442,574.96,580.13,580.07
1443,565.9,566.23,564.31
1444,567.7,573.988,569.3
1445,562.76,566.6,564.68
1446,567.33,568.0925,560.7
1447,568.0,571.48,571.48
1448,579.84,579.84,565.21
1449,579.81,580.0,577.51
1450,573.59,584.28,581.53
1451,562.62,574.21,570.85
1452,560.34,564.52,564.51
1453,561.3,565.07,559.05
1454,561.72,567.0,561.09
1455,569.77,570.3,565.1
1456,584.21,585.3175,568.5
1457,575.85,581.0,580.45
1458,587.6,587.89,578.23
1459,576.48,581.97,580.57
1460,575.45,578.13,570.41
1461,570.22,580.49,578.59
1462,571.79,572.65,570.98
1463,588.72,590.0,580.86
1464,588.16,591.9,588.23
1465,595.81,599.13,594.34
1466,601.0,601.73,591.53
1467,609.16,611.92,603.66
1468,601.65,609.6,609.46
1469,613.44,613.81,600.8
1470,600.51,615.694,614.11
1471,625.1,632.42,600.4
1472,633.83,637.85,623.05
1473,617.96,630.1,628.93
1474,605.35,615.0,611.11
1475,600.78,608.5,604.0
1476,610.35,614.55,605.23
1477,612.96,616.19,613.66
1478,606.82,616.38,609.15
1479,605.53,616.9,612.79
1480,595.0,610.57,607.55
1481,605.92,607.8885,596.97
1482,609.62,614.83,611.02
1483,601.2,608.11,607.26
1484,603.79,611.6,604.43
1485,612.99,616.082,604.85
1486,615.02,616.74,614.98
1487,610.91,618.0,615.47
1488,604.0,611.35,609.72
1489,598.24,606.63,601.27
1490,592.9,598.45,597.6
1491,604.25,608.85,596.06
1492,605.69,616.26,599.3
1493,608.05,612.8,607.45
1494,608.56,617.69,609.57
1495,623.0,623.81,606.07
1496,647.55,648.99,624.6
1497,642.35,653.14,651.01
1498,633.97,636.0,635.96
1499,633.52,634.5,626.86
1500,628.48,635.33,630.84
1501,632.24,636.43,632.32
1502,638.45,639.0,635.15
1503,645.41,647.95,642.62
1504,640.77,647.5,646.92
1505,651.75,653.49,641.24
1506,653.44,656.59,648.41
1507,652.03,658.5889999999999,655.76
1508,647.03,653.5,647.02
1509,645.0,649.49,649.33
1510,646.6,648.5,642.59
1511,638.5,648.8,646.05
1512,634.61,647.39,639.98
1513,630.92,636.06,633.49
1514,623.12,637.27,633.98
1515,620.89,625.908,625.04
1516,616.6,623.5,621.13
1517,615.0,622.78,615.99
1518,608.75,617.85,617.78
1519,600.0,607.0,605.15
1520,607.95,611.9,600.25
1521,610.04,611.5,607.14
1522,609.05,611.1878,606.8
1523,608.05,608.81,604.96
1524,620.43,622.49,614.25
1525,622.0,624.0,621.25
1526,622.26,625.7,622.4
1527,618.6,625.6,618.25
1528,610.0,619.77,618.39
1529,606.59,612.36,609.31
1530,607.35,611.65,609.9
1531,605.6512,607.94,606.11
1532,611.96,616.78,607.94
1533,603.87,617.88,614.0
1534,604.97,607.63,604.64
1535,602.82,608.81,606.52
1536,612.93,612.93,605.56
1537,611.54,612.0,609.76
1538,610.5,613.8385,612.2
1539,607.88,608.13,605.91
1540,612.02,614.5,611.46
1541,608.64,611.35,609.85
1542,607.15,609.39,606.77
1543,595.01,610.83,609.09
1544,590.66,597.07,596.33
1545,584.87,586.41,585.11
1546,584.94,585.5,580.83
1547,583.0,584.0,580.11
1548,578.05,580.0,577.69
1549,570.78,580.32,579.98
1550,571.98,574.48,568.1
1551,577.51,578.71,569.49
1552,586.32,587.68,580.93
1553,586.0,588.66,585.52
1554,590.53,591.0,585.99
1555,640.99,640.99,639.57
1556,626.63,634.0,632.91
1557,631.98,631.98,628.58
1558,626.26,626.95,624.99
1559,631.22,632.89,629.64
1560,623.5,629.39,625.96
1561,629.75,633.8,623.14
1562,646.5,647.0,622.46
1563,659.15,660.0,650.02
1564,662.13,663.97,659.01
1565,665.03,670.25,668.28
1566,652.94,668.15,665.41
1567,642.02,646.76,645.9
1568,641.49,643.0,642.4
1569,642.75,645.0,639.7
1570,632.05,644.49,640.25
1571,632.0,634.68,633.14
1572,627.95,631.73,629.7
1573,630.01,631.82,625.82
1574,628.0,631.84,630.37
1575,628.01,628.5,621.83
1576,624.32,629.32,625.96
1577,622.52,624.0,619.54
1578,621.8480000000001,624.32,618.07
1579,628.76,636.5599,625.63
1580,621.88,626.18,625.39
1581,618.0,629.13,627.42
1582,621.04,627.45,616.05
1583,621.68,625.66,623.39
1584,622.99,628.62,623.77
1585,627.64,631.9,625.65
1586,617.05,624.0,620.36
1587,600.0,616.0,613.77
1588,597.95,599.51,599.39
1589,587.88,590.36,582.93
1590,579.37,588.82,588.19
1591,565.19,574.27,563.0
1592,575.35,580.25,570.11
1593,580.0,584.97,580.0
1594,587.76,588.5,580.94
1595,602.0,604.5,594.88
1596,610.05,612.29,600.87
1597,612.08,618.3,611.47
1598,612.8,618.08,616.56
1599,608.0,618.08,613.0
1600,601.3,612.09,608.35
1601,605.935,605.9473,595.08
1602,604.26,609.39,600.95
1603,609.0,614.37,612.34
1604,593.32,608.78,608.33
1605,593.5,599.74,596.14
1606,587.0,597.5,597.5
1607,584.9,587.96,584.82
1608,580.1,585.51,578.65
1609,595.09,599.69,592.64
1610,594.52,602.3,600.14
1611,598.42,602.7,598.67
1612,589.55,590.18,586.31
1613,593.1,595.0,583.16
1614,586.72,599.97,596.42
1615,589.51,592.75,590.49
1616,581.9,588.89,583.67
1617,587.34,592.06,580.7
1618,580.19,592.56,590.51
1619,583.72,591.83,582.41
1620,599.47,599.6,591.68
1621,550.03,559.0,558.99
1622,548.13,555.23,548.5
1623,533.46,546.8,543.18
1624,525.18,537.47,537.17
1625,516.83,520.5,515.12
1626,507.5,515.23,514.71
1627,496.35,507.8,504.7
1628,490.03,503.44,501.9
1629,509.85,512.0,495.52
1630,520.21,524.0,515.04
1631,536.04,537.3,527.5
1632,541.5,544.02,528.84
1633,538.2,547.05,539.34
1634,527.25,532.93,531.89
1635,516.56,526.42,525.51
1636,526.25,528.7769999999999,520.66
1637,547.69,555.0,539.2
1638,549.4,558.52,546.625
1639,540.35,549.9,546.67
1640,544.8,546.84,546.68
1641,535.5,544.98,542.56
1642,532.59,536.95,532.07
1643,532.0,533.88,529.52
1644,520.67,531.99,530.12
1645,531.4,534.65,524.85
1646,533.8,539.1,534.96
1647,530.45,535.939,534.03
1648,510.8,522.76,522.18
1649,524.47,527.9197,524.84
1650,540.75,543.83,532.5
1651,544.74,546.3,540.96
1652,538.19,542.99,540.7
1653,534.56,539.45,539.08
1654,519.99,530.4540000000001,526.86
1655,530.38,537.27,520.04
1656,519.33,530.0,523.29
1657,503.5,521.41,518.82
1658,504.0,507.0,498.17
1659,499.34,514.87,490.92
1660,523.47,524.89,504.88
1661,540.03,543.69,533.15
1662,552.43,552.44,539.0
1663,553.43,564.99,557.23
1664,569.5,570.5,563.77
1665,553.82,568.5,562.13
1666,561.38,564.12,549.01
1667,561.0,574.61,573.41
1668,562.98,569.0,546.02
1669,582.545,590.0,579.04
1670,594.5,598.85,577.52
1671,594.27,603.0,601.17
1672,606.0,609.67,592.4
1673,611.22,615.5,606.77
1674,604.23,614.96,603.69
1675,605.19,615.98,610.94
1676,617.18,620.95,607.22
1677,618.05,627.4992,622.52
1678,613.36,625.4092,618.98
1679,605.39,619.5,618.23
1680,594.03,608.06,606.99
1681,602.18,602.83,595.35
1682,596.14,604.68,602.55
1683,592.49,602.05,594.94
1684,597.5,600.25,597.62
1685,539.12,542.0,528.94
1686,537.0,544.0,538.26
1687,528.16,539.42,534.01
1688,528.18,535.98,527.28
1689,532.95,537.65,531.99
1690,541.0,550.68,546.6
1691,533.5,538.51,535.36
1692,525.3,535.4,532.44
1693,506.74,521.18,521.028
1694,501.99,506.67,506.38
1695,496.54,500.25,497.57
1696,484.02,496.2075,493.65
1697,474.0,488.4,482.8
1698,480.68,480.75,474.88
1699,482.13,482.86,480.22
1700,491.45,492.35,487.005
1701,487.19,493.94,493.0
1702,485.0,486.23,484.58
1703,506.18,506.69,485.02
1704,502.81,506.57,500.37
1705,505.03,508.35,502.95
1706,508.15,514.08,508.37
1707,510.0,510.2,504.73
1708,514.08,516.69,509.505
1709,520.0,520.0,516.73
1710,516.53,521.24,519.17
1711,522.89,524.63,519.03
1712,525.18,526.8182,521.06
1713,522.0,527.6,523.08
1714,527.57,530.3,528.06
1715,528.04,533.1999,525.6
1716,525.0,529.05,529.02
1717,518.48,521.79,520.9
1718,517.7,522.12,518.13
1719,517.33,522.77,519.67
1720,520.37,523.962,518.26
1721,516.6,520.0,518.39
1722,531.8,531.99,524.03
1723,532.73,536.54,531.25
1724,529.54,530.33,529.81
1725,515.43,531.22,530.46
1726,526.31,527.27,518.42
1727,534.61,535.92,529.55
1728,535.24,536.94,535.05
1729,540.14,543.5471,535.45
1730,540.0,544.43,542.66
1731,535.0,538.49,537.68
1732,538.15,541.46,535.3
1733,533.86,539.4212,534.27
1734,535.17,539.0,535.79
1735,537.13,542.01,533.89
1736,545.7,545.73,538.56
1737,540.0,544.1,544.1
1738,538.06,539.248,537.97
1739,538.0,538.11,537.76
1740,526.52,537.4399,532.82
1741,525.25,527.0,525.05
1742,527.49,528.28,525.1
1743,525.9,526.82,525.73
1744,529.95,530.88,521.53
1745,526.42,527.664,526.84
1746,545.29,545.75,530.7
1747,575.19,579.45,578.51
1748,575.51,577.6,576.28
1749,575.0,576.915,570.61
1750,576.2,578.1,577.37
1751,584.8864,584.89,578.16
1752,575.73,580.64,580.0
1753,572.18,575.16,574.18
1754,581.08,581.49,569.09
1755,593.0,594.74,587.68
1756,588.76,595.19,591.8
1757,583.0,588.1612,586.76
1758,584.38,585.5,581.84
1759,576.0,581.89,581.73
1760,582.07,584.99,575.36
1761,586.88,586.91,579.74
1762,585.43,588.39,586.89
1763,575.19,582.45,582.16
1764,577.27,579.23,577.32
1765,570.22,579.8,576.5
1766,564.64,567.99,561.06
1767,564.48,569.0,561.36
1768,568.01,569.79,557.1
1769,557.5,571.0,569.56
1770,572.8,578.29,569.99
1771,578.22,580.0,576.71
1772,585.44,586.62,580.3
1773,591.0,594.51,591.77
1774,592.93,597.98,592.31
1775,600.55,603.69,591.66
1776,608.33,608.98,600.62
1777,606.38,611.49,609.56
1778,599.8,606.0,600.79
1779,617.78,619.22,600.76
1780,610.0,616.49,613.4
1781,611.86,614.72,610.04
1782,611.39,613.09,608.82
1783,610.33,614.7,611.32
1784,620.03,624.93,610.21
1785,626.0,631.18,630.08
1786,621.25,627.25,625.26
1787,625.63,626.5,624.22
1788,627.32,630.09,624.15
1789,623.34,629.639,628.15
1790,613.79,625.0,624.5
1791,613.9,617.5,616.44
1792,616.87,619.45,616.5
1793,614.93,619.6289,618.38
1794,610.16,618.39,614.295
1795,610.15,611.442,610.98
1796,609.48,611.45,610.15
1797,611.0,614.34,612.0
1798,604.49,613.355,611.04
1799,603.6,604.47,600.36
1800,619.07,620.36,600.99
1801,617.89,619.7,616.79
1802,620.33,622.49,616.5
1803,608.2,620.69,619.91
1804,607.57,612.49,611.08
1805,639.58,641.73,611.83
1806,632.21,634.08,626.77
1807,642.12,642.96,631.75
1808,626.06,641.99,639.63
1809,617.4,624.27,624.18
1810,616.97,619.67,616.69
1811,619.35,619.35,616.87
1812,617.71,618.8,616.01
1813,614.8,615.39,614.21
1814,615.91,618.25,616.44
1815,610.68,618.43,613.5
1816,600.07,610.33,609.07
1817,605.62,606.18,602.12
1818,596.48,605.59,604.35
1819,596.74,598.42,593.97
1820,598.0,601.3340000000001,598.86
1821,602.0,602.41,601.0
1822,602.05,603.87,598.92
1823,602.74,603.78,602.38
1824,605.34,606.0,604.23
1825,604.0,607.0,605.49
1826,598.57,604.7199,603.07
1827,594.65,597.8799,595.06
1828,591.0,592.56,590.8
1829,592.85,593.77,591.71
1830,594.2,596.45,590.3
1831,597.09,598.29,594.91
1832,597.12,603.0,594.62
1833,593.14,593.99,592.21
1834,593.88,595.58,591.5
1835,591.97,592.52,590.54
1836,591.27,593.0,587.14
1837,580.57,582.0,578.36
1838,569.45,576.48,573.0
1839,568.6618,573.33,571.82
1840,563.0,571.57,564.35
1841,574.32,574.32,555.71
1842,589.17,589.8,582.11
1843,590.46,592.98,590.0
1844,587.31,596.6,594.97
1845,587.01,589.01,583.01
1846,587.47,593.44,591.22
1847,597.0,597.89,590.83
1848,589.0,599.98,596.56
1849,585.0,589.5,583.55
1850,592.76,597.89,583.72
1851,603.08,604.0,595.47
1852,613.99,616.9,603.29
1853,619.7,619.85,617.19
1854,622.08,623.0,622.88
1855,630.0,630.85,624.82
1856,624.02,629.49,626.77
1857,623.18,625.49,625.08
1858,624.64,629.92,624.27
1859,617.5,621.83,620.18
1860,618.67,620.0,615.6
1861,615.73,620.66,615.0
1862,617.07,619.0,613.7
1863,620.05,621.0,618.58
1864,615.77,620.0,616.47
1865,613.1,621.23,618.6
1866,615.5878,624.74,616.5
1867,611.92,614.82,612.53
1868,611.51,616.0,611.99
1869,608.14,617.38,607.98
1870,608.85,614.82,607.83
1871,600.55,619.69,617.71
1872,599.27,601.64,601.45
1873,544.18,545.25,540.93
1874,547.0,547.493,543.3
1875,540.12,545.9899,541.39
1876,538.48,544.6,538.84
1877,532.77,537.605,536.35
1878,536.21,537.2,530.01
1879,539.26,539.9499,534.35
1880,528.38,540.0,538.23
1881,524.95,528.25,522.35
1882,530.0,530.62,525.62
1883,529.16,531.869,525.79
1884,527.85,532.9385,527.69
1885,533.48,533.59,527.17
1886,528.8481,536.849,530.41
1887,521.74,527.8290000000001,527.29
1888,514.61,519.6885,513.48
1889,512.86,517.78,516.0
1890,509.68,519.98,513.46
1891,492.5,510.41,508.28
1892,483.75,491.2,490.15
1893,479.95,482.45,481.06
1894,479.95,481.89,480.64
1895,482.01,484.75,480.43
1896,480.9,484.35,482.27
1897,479.02,479.79,476.14
1898,477.83,480.4,476.18
1899,465.19,472.4997,470.58
1900,464.5,467.59,464.4
1901,470.52,471.88,470.3
1902,462.84,464.43,463.18
1903,454.98,464.94,460.33
1904,450.11,454.87,450.02
1905,459.15,459.76,452.69
1906,452.56,459.99,458.83
1907,456.06,457.26,450.98
1908,450.0,457.81,454.62
1909,457.7,458.37,451.39
1910,461.5,468.25,464.07
1911,467.97,471.59,462.02
1912,481.01,482.51,467.97
1913,490.44,490.87,482.15
1914,488.53,494.7,490.52
1915,483.68,489.87,485.59
1916,489.0,491.19,486.35
1917,483.94,494.75,492.01
1918,497.73,498.0,491.74
1919,502.35,506.0,503.71
1920,502.25,505.5,505.35
1921,505.4,505.74,500.22
1922,505.89,508.6,508.1
1923,492.18,507.0,506.32
1924,490.5,492.46,489.83
1925,488.99,493.28,490.41
1926,479.65,487.36,484.85
1927,485.95,488.88,484.99
1928,494.94,495.25,484.35
1929,490.575,497.5,492.63
1930,489.09,490.749,488.97
1931,480.77,490.59,490.06
1932,483.23,488.98,484.81
1933,484.0,485.7,477.5
1934,461.03,482.99,481.59
1935,461.01,469.65,466.18
1936,469.12,470.56,459.605
1937,491.73,494.7,494.02
1938,489.88,493.83,491.336
1939,482.25,492.99,489.2
1940,472.37,479.44,475.83
1941,471.96,473.26,467.49
1942,453.55,457.33,456.56
1943,438.31,451.29,450.2
1944,444.0,447.6699,436.07
1945,441.62,442.2842,436.55
1946,445.29,448.4,439.49
1947,454.96,457.83,444.95
1948,463.44,464.55,454.26
1949,472.59,477.55,472.08
1950,477.06,477.64599999999996,472.68
1951,479.66,482.75,475.1
1952,486.89,486.89,482.05
1953,489.9,496.6,486.25
1954,499.9,500.967,488.56
1955,502.51,503.47,500.03
1956,503.45,505.87,500.08
1957,496.17,504.0,501.27
1958,483.08,500.4,497.99
1959,494.48,494.5,483.19
1960,482.5,488.71,488.5
1961,480.37,488.5,487.01
1962,487.22,488.88,474.02
1963,487.85,488.84,484.78
1964,499.06,500.9099,485.52
1965,499.72,509.25,498.72
1966,495.11,508.0,505.6
1967,486.68,493.8699,493.37
1968,480.43,491.06,482.37
1969,492.74,493.45,485.63
1970,484.86,492.31,490.46
1971,482.07,489.76,475.47
1972,468.155,477.45,477.07
1973,480.73,489.79,477.16
1974,469.06,485.0,472.05
1975,485.07,485.58,475.01
1976,496.26,499.44,494.43
1977,510.0,510.97,498.37
1978,506.78,508.3608,507.97
1979,509.77,510.99,507.53
1980,516.5,522.0,510.88
1981,512.04,512.04,505.39
1982,515.67,519.88,509.05
1983,513.97,522.82,521.65
1984,499.97,505.32,493.14
1985,508.75,517.52,498.67
1986,500.98,515.72,509.76
1987,526.52,526.74,506.37
1988,526.5,532.92,530.6
1989,531.13,537.68,525.695
1990,533.37,536.5,532.0
1991,532.1,534.83,529.19
1992,528.94,538.33,529.06
1993,544.97,544.99,531.64
1994,547.25,549.32,544.99
1995,552.0,552.5,547.06
1996,556.46,560.25,554.3
1997,554.17,559.6565,555.04
1998,548.75,553.99,550.1
1999,563.0,568.81,550.145
2000,592.17,597.84,595.3
2001,590.06,592.34,589.0
2002,572.53,588.88,586.77
2003,567.35,574.0,572.73
2004,568.0,568.77,566.22
2005,563.32,569.8515,567.49
2006,567.3,568.75,563.54
2007,569.46,570.89,568.22
2008,570.9,574.88,571.01
2009,571.35,573.45,568.8
2010,565.05,569.74,567.12
2011,562.83,567.63,566.71
2012,563.0,564.72,562.45
2013,565.27,567.39,562.69
2014,560.48,572.0,562.88
2015,545.51,559.8495,557.33
2016,557.04,558.312,549.0
2017,556.11,566.85,557.5
2018,566.23,568.0,560.0
2019,564.72,568.44,566.4
2020,568.3,571.4499,565.56
2021,561.83,568.42,565.2
2022,566.68,569.45,563.18
2023,588.14,588.275,579.54
2024,574.26,586.21,581.14
2025,563.76,578.5,576.45
2026,559.85,564.66,560.19
2027,564.78,565.18,562.48
2028,561.35,567.67,564.21
2029,546.5,556.13,554.59
2030,542.36,548.12,545.32
2031,535.48,545.66,541.06
2032,529.2,533.29,532.69
2033,527.42,531.75,526.8
2034,527.12,528.4899,526.43
2035,534.39,538.44,531.47
2036,543.0,543.63,535.07
2037,547.35,547.5,542.8
2038,541.0,544.03,540.763
2039,537.54,545.01,543.22
2040,542.0,543.4,538.207
2041,537.14,544.13,541.3
2042,532.97,537.15,533.12
2043,532.25,540.49,536.4
2044,534.07,537.79,534.445
2045,539.54,541.53,536.44
2046,532.5,542.0,533.47
2047,528.4,533.4985,531.29
2048,537.0,538.0,526.778
2049,528.67,542.1,540.82
2050,534.9554,534.96,531.12
2051,534.602,535.81,533.02
2052,538.49,540.99,529.944
2053,544.49,546.9999,534.29
2054,541.27,547.65,542.1
2055,537.97,549.6,542.42
2056,546.59,549.8775,540.0
2057,564.5,570.6,550.01
2058,583.44,586.8185,582.98
2059,585.98,585.98,580.41
2060,581.49,590.42,587.62
2061,591.59,593.56,580.0
2062,583.9,594.2,589.85
2063,576.49,588.38,587.09
2064,598.08,598.16,590.48
2065,604.46,604.46,601.11
2066,592.0,603.25,602.02
2067,609.4,610.0,594.1
2068,625.86,625.86,608.26
2069,627.18,627.84,623.99
2070,626.95,629.51,626.75
2071,624.75,625.4,619.98
2072,618.5,622.73,622.73
2073,624.74,624.8425,619.4
2074,621.66,625.99,622.87
2075,612.93,619.52,618.48
2076,603.5,612.8698,611.68
2077,601.34,601.5,601.12
2078,597.95,599.84,598.68
2079,596.03,598.93,596.42
2080,596.44,597.64,593.94
2081,598.91,600.37,597.76
2082,593.3,596.38,593.14
2083,595.24,597.31,595.73
2084,594.68,594.75,590.51
2085,590.44,594.71,591.5
2086,587.5,589.33,589.02
2087,583.5,590.66,587.05
2088,584.23,588.69,586.25
2089,593.02,594.832,585.01
2090,589.04,591.45,585.74
2091,590.98,593.01,587.51
2092,588.13,591.22,589.87
2093,580.63,583.67,583.0
2094,572.0,582.46,579.76
2095,586.4054,587.0599,585.74
2096,582.5,584.29,583.09
2097,576.49,586.6,582.35
2098,569.5,571.6,569.964
2099,573.77,574.0,572.99
2100,576.65,578.78,576.65
2101,574.87,577.5,577.49
2102,575.0,576.99,576.28
2103,569.29,572.51,572.05
2104,569.56,572.9,567.85
2105,570.48,573.5,570.56
2106,562.73,568.78,566.76
2107,555.45,562.58,562.51
2108,547.72,551.78,551.1
2109,543.49,549.77,548.65
2110,540.8,545.5,540.33
2111,530.01,537.5,537.29
2112,537.08,539.46,533.99
2113,550.0,550.17,536.12
2114,543.01,551.83,551.05
2115,547.87,550.0,540.3
2116,550.97,554.56,548.29
2117,555.75,561.64,554.21
2118,555.25,557.89,553.69
2119,550.0,555.0,554.09
2120,549.91,559.35,551.1
2121,551.64,552.95,551.72
2122,552.69,553.6,552.09
2123,547.33,554.75,549.85
2124,533.75,536.9,529.91
2125,532.46,535.58,535.32
2126,524.39,527.46,526.11
2127,523.42,525.76,524.04
2128,516.65,521.51,516.25
2129,519.57,523.25,514.18
2130,499.0,518.99,517.54
2131,491.7001,499.37,498.74
2132,487.65,492.43,488.52
2133,483.74,491.74,484.58
2134,493.0,496.47,487.2
2135,500.0,500.14,495.85
2136,499.53,499.75,498.53
2137,494.84,501.5,498.53
2138,494.29,499.93,492.48
2139,500.47,501.41,496.77
2140,500.78,507.0,498.46
2141,500.92,501.99,499.06
2142,487.74,498.9,497.0
2143,496.77,496.98,491.46
2144,490.57,497.37,491.72
2145,479.8,489.37,488.29
2146,475.08,478.91,477.54
2147,470.51,476.8,475.12
2148,470.4,473.3,472.14
2149,466.65,470.94,470.94
2150,459.06,466.27,463.97
2151,464.29,466.99,458.62
2152,457.57,462.6,461.3
2153,455.82,458.25,457.52
2154,455.82,458.33,453.01
2155,459.68,466.82,455.76099999999997
2156,459.79,461.86,461.67
2157,469.26,472.37,464.75
2158,468.58,468.58,466.06
2159,472.76,473.0,468.0
2160,469.13,474.35,471.37
2161,467.35,470.09,468.73
2162,465.54,466.09,465.24
2163,452.0,462.18,460.41
2164,439.99,445.0,443.97
2165,445.1,447.7,445.28
2166,451.5,451.99,444.89
2167,462.78,463.18,460.0
2168,462.15,464.72,462.28
2169,455.41,461.75,458.58
2170,453.67,457.23,453.936
2171,455.14,458.41,456.61
2172,455.67,459.42,457.1
2173,454.3,454.88,450.36
2174,456.0,456.91,451.14
2175,449.37,454.0,453.73400000000004
2176,448.74,453.9,452.21
2177,449.98,452.7,443.05
2178,442.61,451.47,445.64
2179,437.23,437.8,436.24
2180,441.0,442.81,439.85
2181,446.04,446.75,444.8
2182,435.81,450.49,446.72
2183,428.68,441.21,437.342
2184,428.0,430.2,427.69
2185,430.94,431.9,427.9
2186,429.88,432.8495,430.17
2187,433.0,435.48,430.25
2188,436.68,445.75,442.6
2189,429.66,438.68,438.17
2190,423.71,426.73,424.69
2191,416.17400000000004,424.52,424.3
2192,409.575,417.37,414.4
2193,406.12,414.45,410.39
2194,400.0,406.0,402.49
2195,408.24,409.19,396.63
2196,406.5,410.64,409.61
2197,415.41,415.41,408.49
2198,424.2,426.4,418.99
2199,424.0,427.21,421.59
2200,426.0,427.8,424.14
2201,413.68,428.23,425.32
2202,407.0,415.9,415.77
2203,408.74,412.23,409.29
2204,406.65,408.99,405.68
2205,416.95,417.49,407.35
2206,418.21,420.46,420.09
2207,415.68,418.69,414.06
2208,416.19,419.72,415.16
2209,419.31,421.09,416.0
2210,421.5,421.5,416.77
2211,426.86,427.7,424.84
2212,431.77,433.73,429.0
2213,436.23,437.89,432.6
2214,438.58,440.5,435.62
2215,439.5,440.92,438.77
2216,445.07,447.34,444.32
2217,435.3,441.24,440.28
2218,426.0,432.463,431.65
2219,426.25,429.96,428.4
2220,418.73,429.6,426.56
2221,412.11,417.2329,417.23
2222,408.68,411.62,410.4
2223,405.64,411.8585,405.56
2224,391.9495,405.0,404.36
2225,396.66,398.65,393.5
2226,396.3,402.84,396.5
2227,402.09,405.67,397.18
2228,396.1,401.64,398.88
2229,394.73,397.31,396.84
2230,391.1,394.11,390.0
2231,388.8,392.21,387.5
2232,394.09,396.39,389.54
2233,410.01,410.99,399.01
